Dept Code,Dept Name,Function,Sub-function,Programme group code,Programme group name,ID or Non-ID,CAP or CUR,Sector,NUTS 1 region,1999-00,2000-01,2001-02,2002-03,2003-04,2004-05
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,ENGLAND_London,1.4,1.9,1.9,2,1.79,1.9
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,1.4,1.6,1.5,1.7,1.52,1.61
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,ENGLAND_West Midlands,1.1,1.5,1.4,1.7,1.52,1.61
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,ENGLAND_South West,1.3,1.5,1.4,1.6,1.43,1.52
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,ENGLAND_Eastern,1,1.3,1.3,1.6,1.43,1.52
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,ENGLAND_East Midlands,0.6,0.9,1,1.3,1.16,1.23
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,ENGLAND_North East,2.3,0.9,0.8,1.1,0.98,1.04
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,SCOTLAND,0,0.1,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,WALES,0,0.1,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CUR,CG,OUTSIDE UK,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,ENGLAND_Eastern,0.5,0.6,0.8,0.7,2.8,4.08
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,ENGLAND_London,0.7,0.5,2.2,1.8,2.8,4.08
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,ENGLAND_South East,1,0.3,2.2,1.8,1.8,2.63
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,ENGLAND_East Midlands,0.2,0.1,0.4,0.4,1.71,2.49
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,ENGLAND_West Midlands,0.5,0.5,1.2,1.1,1.71,2.49
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,ENGLAND_North West,0.4,0.6,1,0.9,1.39,2.03
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,ENGLAND_North East,0.1,0.1,0.9,0.8,1.24,1.81
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,ENGLAND_South West,0.6,0.6,1.2,1.1,1.1,1.61
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,0.4,0.2,1.2,1.1,0.62,0.9
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,SCOTLAND,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,WALES,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,NORTHERN IRELAND,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50102,Museums Librarys and archives council,ID,CAP,CG,OUTSIDE UK,0,0,0,0,0,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,OUTSIDE UK,67.78,70.24,32.32,61.26,65.01,107.17
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_London,59.56,61.72,28.4,53.83,57.12,94.17
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_South East,23.07,23.91,11,20.85,22.13,36.48
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,19.07,19.76,9.09,17.23,18.29,30.15
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_South West,11.13,11.53,5.31,10.06,10.68,17.6
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_North West,8.31,8.61,3.96,7.51,7.97,13.14
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_Eastern,4.66,4.83,2.22,4.22,4.47,7.38
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_East Midlands,4.48,4.65,2.14,4.05,4.3,7.09
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_West Midlands,4.45,4.61,2.12,4.02,4.26,7.03
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_North East,4.06,4.21,1.94,3.67,3.89,6.42
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,SCOTLAND,3.68,3.81,1.75,3.32,3.53,5.81
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,WALES,3.32,3.44,1.58,3,3.18,5.25
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CUR,CG,NORTHERN IRELAND,1.74,1.8,0.83,1.57,1.67,2.75
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,SCOTLAND,0,,,,0.03,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,WALES,0,,,,0.02,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,NORTHERN IRELAND,0,,,,0.01,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_North East,0,,,,0.03,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_North West,0,,,,0.06,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,,,,0.13,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_East Midlands,0,,,,0.03,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_West Midlands,0,,,,0.03,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_South West,0,,,,0.08,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_Eastern,0,,,,0.03,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_London,0,,,,0.41,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,ENGLAND_South East,0,,,,0.16,0
48,"Department for Culture, Media and Sport",Social protection,Public sector occupational pensions,50101,MUSEUMS AND GALLERIES,ID,CUR,CG,OUTSIDE UK,0,,,,0.47,0
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,OUTSIDE UK,46.1,39.83,7.79,-5.21,41.23,16.91
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,ENGLAND_London,26.56,22.95,4.49,-3,23.76,9.74
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,ENGLAND_South East,13.79,11.91,2.33,-1.56,12.33,5.06
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,ENGLAND_North East,10.64,9.19,1.8,-1.2,9.51,3.9
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,6.59,5.7,1.11,-0.74,5.9,2.42
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,ENGLAND_South West,6.29,5.43,1.06,-0.71,5.62,2.31
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,ENGLAND_East Midlands,6.22,5.37,1.05,-0.7,5.56,2.28
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,ENGLAND_West Midlands,5.9,5.1,1,-0.67,5.28,2.17
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,ENGLAND_North West,4.31,3.73,0.73,-0.49,3.86,1.58
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,ENGLAND_Eastern,3.63,3.13,0.61,-0.41,3.24,1.33
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,SCOTLAND,2.33,2.02,0.39,-0.26,2.09,0.86
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,WALES,2.19,1.9,0.37,-0.25,1.96,0.81
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",50101,MUSEUMS AND GALLERIES,ID,CAP,CG,NORTHERN IRELAND,1.59,1.37,0.27,-0.18,1.42,0.58
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,Non-ID,CUR,CG,NOT IDENTIFIABLE,45,41,60,67,53,46
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,ENGLAND_North West,0.29,1.24,1.38,0.98,1.2,1.05
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,ENGLAND_East Midlands,0.26,1.11,1.24,1.3,0.53,0.94
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,ENGLAND_South East,0.24,1.04,1.16,1.14,0.56,0.89
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0.23,0.98,1.09,1.06,0.54,0.83
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,ENGLAND_North East,0.18,0.78,0.87,0.37,0.98,0.67
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,ENGLAND_Eastern,0.15,0.65,0.74,0.73,0.5,0.55
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,ENGLAND_South West,0.12,0.52,0.57,0.56,0.57,0.44
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,ENGLAND_London,0.05,0.2,0.2,0.2,0.66,0.17
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,SCOTLAND,0,,,,,0
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,WALES,0,,,,,0
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,NORTHERN IRELAND,0,,,,,0
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,ENGLAND_West Midlands,0,,,,,0
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,ID,CUR,CG,OUTSIDE UK,0,,,,,0
48,"Department for Culture, Media and Sport",Enterprise and economic development,Support for business,40110,Tourism,Non-ID,CAP,CG,NOT IDENTIFIABLE,1,1,1,1,3,1
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",40109,SMALL FIRMS LOAN GUARANTEE SCHEME,ID,CUR,CG,ENGLAND_London,23.7,13.8,15.5,12.8,12.76,15.02
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",40109,SMALL FIRMS LOAN GUARANTEE SCHEME,ID,CUR,CG,ENGLAND_South East,0,4.5,4.6,4.1,4.09,4.82
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",40109,SMALL FIRMS LOAN GUARANTEE SCHEME,ID,CUR,CG,ENGLAND_North West,0,0.8,0.8,0.9,0.9,1.06
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",40109,SMALL FIRMS LOAN GUARANTEE SCHEME,ID,CUR,CG,ENGLAND_East Midlands,0,0.5,0.6,0.8,0.8,0.94
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",40109,SMALL FIRMS LOAN GUARANTEE SCHEME,ID,CUR,CG,ENGLAND_Eastern,0,0.5,0.7,0.8,0.79,0.94
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",40109,SMALL FIRMS LOAN GUARANTEE SCHEME,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0.6,0.7,0.7,0.7,0.82
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",40109,SMALL FIRMS LOAN GUARANTEE SCHEME,ID,CUR,CG,ENGLAND_West Midlands,0,0.5,0.5,0.7,0.68,0.8
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",40109,SMALL FIRMS LOAN GUARANTEE SCHEME,ID,CUR,CG,ENGLAND_South West,0,0.6,0.7,0.7,0.68,0.8
48,"Department for Culture, Media and Sport","Recreation, culture and religion","Heritage, arts, libraries and films",40109,SMALL FIRMS LOAN GUARANTEE SCHEME,ID,CUR,CG,ENGLAND_North East,0,0.6,0.5,0.5,0.5,0.59
